Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2020-01-02 05:00:00,36.99,61.65,32.65,27.31,35.62,NA,68.27,1.45,51.12,3.87,8.22,NA,NA,NA,NA,NA,NA,0.28,NA,1.35,5.41,NA,NA,NA
2020-01-02 06:00:00,36.44,60.73,33.22,27.79,36.24,NA,69.47,1.45,50.93,3.87,8.23,NA,NA,NA,NA,NA,NA,0.28,NA,1.36,5.41,NA,NA,NA
2020-01-02 07:00:00,51.55,85.92,33.06,27.65,36.06,NA,69.12,1.56,51.20,4.16,8.84,NA,NA,NA,NA,NA,NA,0.28,3.94,1.46,5.75,NA,NA,NA
2020-01-02 08:00:00,99.20,165.33,32.98,27.58,35.98,NA,68.96,1.65,50.94,4.40,9.36,NA,NA,NA,NA,NA,NA,0.28,48.06,1.54,6.13,NA,NA,NA
2020-01-02 09:00:00,133.40,222.33,33.04,27.63,36.04,NA,69.08,1.64,52.27,4.37,9.29,NA,NA,NA,NA,NA,NA,0.28,171.74,1.53,6.11,NA,NA,NA
2020-01-02 10:00:00,122.44,204.07,33.07,27.66,36.07,NA,69.14,1.60,51.92,4.26,9.04,NA,NA,NA,NA,NA,NA,0.28,292.40,1.49,5.98,NA,NA,NA
2020-01-02 11:00:00,80.55,134.25,32.39,27.17,36.18,NA,68.57,1.55,49.76,4.15,8.81,NA,NA,NA,NA,NA,NA,0.28,346.65,1.45,5.79,NA,NA,NA
2020-01-02 12:00:00,57.76,96.27,30.69,25.87,35.50,NA,66.19,1.50,49.88,4.00,8.49,NA,NA,NA,NA,NA,NA,0.28,NA,1.40,5.58,NA,NA,NA
2020-01-02 13:00:00,56.55,94.24,31.15,26.26,36.04,NA,67.19,1.47,49.05,3.93,8.35,NA,NA,NA,NA,NA,NA,0.28,NA,1.37,5.53,NA,NA,NA
2020-01-02 14:00:00,36.77,61.29,30.55,25.76,35.34,NA,65.89,1.47,49.95,3.92,8.32,NA,NA,NA,NA,NA,NA,0.28,272.77,1.37,5.46,NA,NA,NA
2020-01-02 15:00:00,44.46,74.09,30.92,26.07,35.77,NA,66.69,1.46,49.25,3.90,8.28,NA,NA,NA,NA,NA,NA,0.28,328.97,1.36,5.49,NA,NA,NA
2020-01-02 16:00:00,47.93,79.89,30.83,25.99,35.66,NA,66.49,1.47,47.45,3.92,8.33,NA,NA,NA,NA,NA,NA,0.28,223.67,1.37,5.47,NA,NA,NA
2020-01-02 17:00:00,42.14,70.23,31.02,26.15,35.89,NA,66.91,1.47,49.92,3.92,8.32,NA,NA,NA,NA,NA,NA,0.28,93.65,1.37,5.49,NA,NA,NA
2020-01-02 18:00:00,54.69,91.14,30.48,25.70,35.26,NA,65.74,1.51,50.28,4.04,8.58,NA,NA,NA,NA,NA,NA,0.28,9.68,1.41,5.62,NA,NA,NA
2020-01-02 19:00:00,62.54,104.23,30.58,25.79,35.38,NA,65.97,1.60,48.70,4.25,9.04,NA,NA,NA,NA,NA,NA,0.28,NA,1.49,5.85,NA,NA,NA
2020-01-02 20:00:00,74.88,124.80,31.33,26.41,36.24,NA,67.57,1.56,50.06,4.15,8.81,NA,NA,NA,NA,NA,NA,0.28,0.04,1.45,5.89,NA,NA,NA
2020-01-02 21:00:00,64.16,106.94,30.48,25.70,35.26,NA,65.75,1.53,49.37,4.07,8.64,NA,NA,NA,NA,NA,NA,0.28,0.08,1.42,5.69,NA,NA,NA
2020-01-02 22:00:00,60.68,101.13,30.94,26.09,35.79,NA,66.73,1.53,49.72,4.08,8.68,NA,NA,NA,NA,NA,NA,0.28,0.06,1.43,5.70,NA,NA,NA
2020-01-02 23:00:00,67.73,112.89,30.85,26.01,35.69,NA,66.54,1.49,48.49,3.98,8.46,NA,NA,NA,NA,NA,NA,0.28,0.05,1.39,5.62,NA,NA,NA
2020-01-03 00:00:00,55.83,93.05,30.54,25.75,35.33,NA,65.87,1.49,49.61,3.96,8.42,NA,NA,NA,NA,NA,NA,0.28,NA,1.39,5.53,NA,NA,NA
2020-01-03 01:00:00,61.00,101.67,30.80,25.97,35.64,NA,66.44,1.54,49.55,4.11,8.73,NA,NA,NA,NA,NA,NA,0.28,NA,1.44,5.71,NA,NA,NA
2020-01-03 02:00:00,52.20,87.00,30.30,25.54,35.05,NA,65.34,1.55,50.57,4.13,8.78,NA,NA,NA,NA,NA,NA,0.28,NA,1.45,5.79,NA,NA,NA
2020-01-03 03:00:00,52.17,86.95,30.44,25.67,35.22,NA,65.66,1.53,49.51,4.09,8.69,NA,NA,NA,NA,NA,NA,0.28,NA,1.43,5.73,NA,NA,NA
2020-01-03 04:00:00,50.35,83.91,30.72,25.90,35.54,NA,66.26,1.53,50.59,4.07,8.65,NA,NA,NA,NA,NA,NA,0.28,NA,1.42,5.71,NA,NA,NA
2020-01-03 05:00:00,46.75,77.92,30.64,25.84,35.45,NA,66.09,1.50,48.48,4.01,8.52,NA,NA,NA,NA,NA,NA,0.28,NA,1.40,5.61,NA,NA,NA
2020-01-03 06:00:00,42.01,70.01,31.08,26.20,35.95,NA,67.02,1.50,49.67,4.00,8.50,NA,NA,NA,NA,NA,NA,0.28,NA,1.40,5.60,NA,NA,NA
2020-01-03 07:00:00,43.39,72.32,30.62,25.82,35.43,NA,66.05,1.53,48.90,4.08,8.68,NA,NA,NA,NA,NA,NA,0.28,3.28,1.43,5.71,NA,NA,NA
2020-01-03 08:00:00,54.97,91.61,30.92,26.07,35.76,NA,66.68,1.57,48.17,4.20,8.91,NA,NA,NA,NA,NA,NA,0.28,38.66,1.47,5.82,NA,NA,NA
2020-01-03 09:00:00,78.68,131.13,30.67,25.86,35.48,NA,66.15,1.61,48.69,4.29,9.11,NA,NA,NA,NA,NA,NA,0.28,148.59,1.50,6.04,NA,NA,NA
2020-01-03 10:00:00,92.40,154.00,30.81,25.98,35.65,NA,66.46,1.62,49.72,4.31,9.15,NA,NA,NA,NA,NA,NA,0.28,282.77,1.51,6.03,NA,NA,NA
2020-01-03 11:00:00,101.59,169.31,29.00,24.19,33.27,NA,62.26,1.57,46.41,4.19,8.90,NA,NA,NA,NA,NA,NA,0.28,348.96,1.47,5.92,NA,NA,NA
2020-01-03 12:00:00,57.55,95.91,28.76,23.96,32.95,NA,61.71,1.54,45.61,4.11,8.74,NA,NA,NA,NA,NA,NA,0.28,307.62,1.44,5.70,NA,NA,NA
2020-01-03 13:00:00,52.81,88.02,29.28,24.40,33.55,NA,62.84,1.54,47.20,4.11,8.74,NA,NA,NA,NA,NA,NA,0.28,NA,1.44,5.75,NA,NA,NA
2020-01-03 14:00:00,54.61,91.02,29.03,24.19,33.26,NA,62.28,1.56,44.95,4.15,8.81,NA,NA,NA,NA,NA,NA,0.28,353.65,1.45,5.80,NA,NA,NA
2020-01-03 15:00:00,56.92,94.87,29.22,24.35,33.49,NA,62.71,1.52,45.31,4.06,8.63,NA,NA,NA,NA,NA,NA,0.28,311.30,1.42,5.70,NA,NA,NA
2020-01-03 16:00:00,42.64,71.07,28.62,23.85,32.79,NA,61.41,1.52,45.17,4.06,8.63,NA,NA,NA,NA,NA,NA,0.28,207.81,1.42,5.66,NA,NA,NA
2020-01-03 17:00:00,49.85,83.09,29.06,24.22,33.30,NA,62.37,1.55,46.23,4.13,8.77,NA,NA,NA,NA,NA,NA,0.28,93.10,1.44,5.73,NA,NA,NA
2020-01-03 18:00:00,59.61,99.34,29.07,24.22,33.31,NA,62.37,1.63,45.56,4.35,9.25,NA,NA,NA,NA,NA,NA,0.28,6.37,1.52,6.03,NA,NA,NA
2020-01-03 19:00:00,78.06,130.09,28.85,24.04,33.06,NA,61.91,1.80,45.71,4.80,10.19,NA,NA,NA,NA,NA,NA,0.28,NA,1.68,6.71,NA,NA,NA
2020-01-03 20:00:00,83.36,138.93,28.83,24.03,33.04,NA,61.87,1.74,45.86,4.64,9.86,NA,NA,NA,NA,NA,NA,0.28,0.03,1.62,6.50,NA,NA,NA
2020-01-03 21:00:00,81.88,136.47,28.73,23.94,32.91,NA,61.64,1.79,46.05,4.78,10.17,NA,NA,NA,NA,NA,NA,0.28,0.10,1.67,6.69,NA,NA,NA
2020-01-03 22:00:00,94.36,157.27,29.31,24.42,33.58,NA,62.89,1.82,46.65,4.86,10.32,NA,NA,NA,NA,NA,NA,0.28,0.13,1.70,6.85,NA,NA,NA
2020-01-03 23:00:00,101.41,169.02,29.22,24.35,33.48,NA,62.70,1.63,45.87,4.33,9.21,NA,NA,NA,NA,NA,NA,0.28,NA,1.52,6.12,NA,NA,NA
2020-01-04 00:00:00,66.55,110.91,28.98,24.15,33.20,NA,62.18,1.57,44.80,4.19,8.90,NA,NA,NA,NA,NA,NA,0.28,NA,1.47,5.87,NA,NA,NA
2020-01-04 01:00:00,64.03,106.72,28.68,23.90,32.86,NA,61.54,1.53,45.22,4.07,8.66,NA,NA,NA,NA,NA,NA,0.28,NA,1.43,5.70,NA,NA,NA
2020-01-04 02:00:00,53.84,89.73,28.85,24.04,33.06,NA,61.91,1.50,45.88,3.99,8.49,NA,NA,NA,NA,NA,NA,0.28,NA,1.40,5.62,NA,NA,NA
2020-01-04 03:00:00,44.43,74.05,29.03,24.19,33.27,NA,62.30,1.48,46.24,3.95,8.39,NA,NA,NA,NA,NA,NA,0.28,NA,1.38,5.52,NA,NA,NA
2020-01-04 04:00:00,46.15,76.92,29.02,24.18,33.25,NA,62.27,1.48,44.26,3.94,8.38,NA,NA,NA,NA,NA,NA,0.28,NA,1.38,5.52,NA,NA,NA
2020-01-04 05:00:00,43.11,71.85,28.93,24.11,33.15,NA,62.07,1.48,46.10,3.95,8.38,NA,NA,NA,NA,NA,NA,0.28,NA,1.38,5.53,NA,NA,NA
2020-01-04 06:00:00,37.32,62.20,29.03,24.19,33.26,NA,62.29,1.48,45.26,3.95,8.39,NA,NA,NA,NA,NA,NA,0.28,NA,1.38,5.52,NA,NA,NA
2020-01-04 07:00:00,44.53,74.21,29.12,24.27,33.37,NA,62.49,1.52,45.51,4.05,8.61,NA,NA,NA,NA,NA,NA,0.28,3.91,1.42,5.65,NA,NA,NA
2020-01-04 08:00:00,56.12,93.53,28.87,24.06,33.08,NA,61.95,1.57,46.00,4.20,8.92,NA,NA,NA,NA,NA,NA,0.28,50.30,1.47,5.86,NA,NA,NA
2020-01-04 09:00:00,85.14,141.90,28.96,24.14,33.19,NA,62.15,1.63,45.59,4.35,9.25,NA,NA,NA,NA,NA,NA,0.28,138.15,1.52,6.07,NA,NA,NA
2020-01-04 10:00:00,133.23,222.05,28.76,23.97,32.95,NA,61.71,1.71,46.12,4.55,9.68,NA,NA,NA,NA,NA,NA,0.28,206.46,1.59,6.29,NA,NA,NA
2020-01-04 11:00:00,135.83,226.38,27.44,23.29,31.31,NA,58.74,1.65,43.38,4.41,9.37,NA,NA,NA,NA,NA,NA,0.28,330.80,1.54,6.21,NA,NA,NA
2020-01-04 12:00:00,97.63,162.72,26.75,23.10,30.39,NA,57.14,1.60,43.24,4.27,9.08,NA,NA,NA,NA,NA,NA,0.28,248.46,1.50,5.93,NA,NA,NA
2020-01-04 13:00:00,82.84,138.07,26.59,22.97,30.22,NA,56.81,1.60,43.36,4.27,9.08,NA,NA,NA,NA,NA,NA,0.28,281.87,1.50,5.92,NA,NA,NA
2020-01-04 14:00:00,86.37,143.96,26.55,22.93,30.17,NA,56.71,1.64,43.29,4.36,9.27,NA,NA,NA,NA,NA,NA,0.28,253.08,1.53,6.11,NA,NA,NA
2020-01-04 15:00:00,85.27,142.11,26.73,23.08,30.37,NA,57.10,1.63,43.65,4.34,9.22,NA,NA,NA,NA,NA,NA,0.28,246.88,1.52,6.05,NA,NA,NA
2020-01-04 16:00:00,88.15,146.92,26.60,22.97,30.23,NA,56.83,1.65,43.17,4.39,9.32,NA,NA,NA,NA,NA,NA,0.28,154.01,1.54,6.15,NA,NA,NA
2020-01-04 17:00:00,107.12,178.53,25.67,22.27,30.23,NA,55.90,1.63,43.37,4.34,9.22,NA,NA,NA,NA,NA,NA,0.28,61.29,1.52,6.02,NA,NA,NA
2020-01-04 18:00:00,97.03,161.72,24.08,21.07,30.10,NA,54.19,1.66,43.89,4.43,9.42,NA,NA,NA,NA,NA,NA,0.28,7.20,1.55,6.21,NA,NA,NA
2020-01-04 19:00:00,91.47,152.44,24.30,21.26,30.38,NA,54.68,1.70,44.07,4.54,9.65,NA,NA,NA,NA,NA,NA,0.28,0.10,1.59,6.38,NA,NA,NA
2020-01-04 20:00:00,101.32,168.87,24.12,21.11,30.15,NA,54.27,1.79,42.86,4.78,10.15,NA,NA,NA,NA,NA,NA,0.28,0.11,1.67,6.60,NA,NA,NA
2020-01-04 21:00:00,124.11,206.84,24.10,21.09,30.12,NA,54.22,1.84,43.33,4.89,10.40,NA,NA,NA,NA,NA,NA,0.28,0.13,1.71,6.88,NA,NA,NA
2020-01-04 22:00:00,119.45,199.09,24.12,21.10,30.14,NA,54.26,1.69,44.23,4.50,9.56,NA,NA,NA,NA,NA,NA,0.28,0.10,1.58,6.39,NA,NA,NA
2020-01-04 23:00:00,95.24,158.73,24.39,21.34,30.49,NA,54.88,1.60,43.73,4.28,9.09,NA,NA,NA,NA,NA,NA,0.28,0.14,1.50,6.00,NA,NA,NA
2020-01-05 00:00:00,85.69,142.81,24.27,21.23,30.33,NA,54.60,1.57,42.96,4.18,8.89,NA,NA,NA,NA,NA,NA,0.28,0.10,1.46,5.87,NA,NA,NA
2020-01-05 01:00:00,80.63,134.38,24.31,21.27,30.38,NA,54.69,1.60,43.35,4.26,9.06,NA,NA,NA,NA,NA,NA,0.28,0.06,1.49,5.94,NA,NA,NA
2020-01-05 02:00:00,94.26,157.11,24.43,21.38,30.54,NA,54.97,1.63,44.07,4.34,9.22,NA,NA,NA,NA,NA,NA,0.28,0.03,1.52,6.10,NA,NA,NA
2020-01-05 03:00:00,98.02,163.36,23.95,20.96,29.94,NA,53.89,1.59,44.18,4.25,9.02,NA,NA,NA,NA,NA,NA,0.28,NA,1.49,5.95,NA,NA,NA
2020-01-05 04:00:00,84.47,140.78,24.14,21.12,30.18,NA,54.32,1.55,42.93,4.14,8.79,NA,NA,NA,NA,NA,NA,0.28,0.03,1.45,5.79,NA,NA,NA
2020-01-05 05:00:00,78.67,131.11,24.22,21.19,30.27,NA,54.49,1.56,43.67,4.15,8.83,NA,NA,NA,NA,NA,NA,0.28,NA,1.45,5.83,NA,NA,NA
2020-01-05 06:00:00,80.94,134.89,24.09,21.08,30.12,NA,54.21,1.56,42.98,4.16,8.83,NA,NA,NA,NA,NA,NA,0.28,NA,1.45,5.82,NA,NA,NA
2020-01-05 07:00:00,78.53,130.88,24.02,21.02,30.03,NA,54.05,1.54,43.90,4.11,8.74,NA,NA,NA,NA,NA,NA,0.28,3.62,1.44,5.76,NA,NA,NA
2020-01-05 08:00:00,72.63,121.04,23.91,20.92,29.89,NA,53.81,1.65,43.02,4.40,9.35,NA,NA,NA,NA,NA,NA,0.28,36.71,1.54,6.14,NA,NA,NA
2020-01-05 09:00:00,125.89,209.82,23.90,20.91,29.88,NA,53.78,1.60,44.43,4.26,9.06,NA,NA,NA,NA,NA,NA,0.28,57.65,1.49,5.98,NA,NA,NA
2020-01-05 10:00:00,94.31,157.19,24.14,21.12,30.17,NA,54.31,1.57,43.00,4.19,8.89,NA,NA,NA,NA,NA,NA,0.28,94.93,1.46,5.86,NA,NA,NA
2020-01-05 11:00:00,71.73,119.56,23.93,20.94,29.91,NA,53.84,1.58,42.61,4.21,8.94,NA,NA,NA,NA,NA,NA,0.28,264.15,1.47,5.85,NA,NA,NA
2020-01-05 12:00:00,86.02,143.36,24.21,21.19,30.27,NA,54.48,1.57,44.23,4.18,8.88,NA,NA,NA,NA,NA,NA,0.28,255.72,1.46,5.84,NA,NA,NA
2020-01-05 13:00:00,72.40,120.67,24.33,21.29,30.41,NA,54.75,1.58,43.44,4.22,8.97,NA,NA,NA,NA,NA,NA,0.28,293.58,1.48,5.92,NA,NA,NA
2020-01-05 14:00:00,63.64,106.06,24.27,21.24,30.34,NA,54.61,1.59,42.69,4.24,9.01,NA,NA,NA,NA,NA,NA,0.28,310.99,1.48,5.95,NA,NA,NA
2020-01-05 15:00:00,65.36,108.94,24.41,21.36,30.51,NA,54.93,1.59,44.24,4.23,8.99,NA,NA,NA,NA,NA,NA,0.28,283.41,1.48,5.91,NA,NA,NA
2020-01-05 16:00:00,63.54,105.90,24.34,21.30,30.42,NA,54.77,1.60,43.10,4.26,9.06,NA,NA,NA,NA,NA,NA,0.28,176.03,1.49,5.97,NA,NA,NA
2020-01-05 17:00:00,59.92,99.87,24.20,21.17,30.25,NA,54.45,1.59,42.81,4.23,8.99,NA,NA,NA,NA,NA,NA,0.28,66.74,1.48,5.93,NA,NA,NA
2020-01-05 18:00:00,56.61,94.35,24.18,21.16,30.23,NA,54.41,1.64,42.49,4.37,9.28,NA,NA,NA,NA,NA,NA,0.28,7.77,1.53,6.08,NA,NA,NA
2020-01-05 19:00:00,69.74,116.23,23.83,20.85,29.79,NA,53.63,1.87,43.93,4.98,10.58,NA,NA,NA,NA,NA,NA,0.28,0.09,1.74,6.82,NA,NA,NA
2020-01-05 20:00:00,113.72,189.53,24.23,21.20,30.29,NA,54.53,2.07,43.83,5.53,11.75,NA,NA,NA,NA,NA,NA,0.28,0.08,1.93,7.69,NA,NA,NA
2020-01-05 21:00:00,133.62,222.69,24.22,21.20,30.28,NA,54.50,2.26,44.16,6.03,12.80,NA,NA,NA,NA,NA,NA,0.28,0.04,2.11,8.43,NA,NA,NA
2020-01-05 22:00:00,168.46,280.76,23.49,20.56,29.37,NA,52.86,2.11,43.21,5.63,11.96,NA,NA,NA,NA,NA,NA,0.28,NA,1.97,8.02,NA,NA,NA
2020-01-05 23:00:00,140.11,233.52,24.13,21.11,30.16,NA,54.29,1.66,43.75,4.42,9.39,NA,NA,NA,NA,NA,NA,0.28,0.03,1.55,6.29,NA,NA,NA
2020-01-06 00:00:00,87.59,145.99,24.27,21.23,30.33,NA,54.60,1.57,43.46,4.19,8.90,NA,NA,NA,NA,NA,NA,0.28,0.03,1.47,5.87,NA,NA,NA
2020-01-06 01:00:00,86.72,144.53,24.41,21.36,30.51,NA,54.92,1.56,43.46,4.16,8.85,NA,NA,NA,NA,NA,NA,0.28,NA,1.46,5.85,NA,NA,NA
2020-01-06 02:00:00,74.41,124.02,23.95,20.96,29.94,NA,53.90,1.54,43.60,4.12,8.75,NA,NA,NA,NA,NA,NA,0.28,NA,1.44,5.77,NA,NA,NA
2020-01-06 03:00:00,74.84,124.73,24.08,21.07,30.11,NA,54.19,1.53,44.22,4.09,8.68,NA,NA,NA,NA,NA,NA,0.28,NA,1.43,5.73,NA,NA,NA
2020-01-06 04:00:00,67.81,113.01,24.14,21.12,30.17,NA,54.31,1.52,44.24,4.05,8.62,NA,NA,NA,NA,NA,NA,0.28,NA,1.42,5.67,NA,NA,NA
2020-01-06 05:00:00,69.03,115.04,24.28,21.25,30.35,NA,54.64,1.52,43.49,4.05,8.60,NA,NA,NA,NA,NA,NA,0.28,NA,1.42,5.67,NA,NA,NA
2020-01-06 06:00:00,70.21,117.01,23.86,20.88,29.83,NA,53.69,1.54,44.24,4.11,8.73,NA,NA,NA,NA,NA,NA,0.28,NA,1.44,5.73,NA,NA,NA
2020-01-06 07:00:00,71.43,119.04,24.41,21.36,30.52,NA,54.93,1.55,45.21,4.13,8.77,NA,NA,NA,NA,NA,NA,0.28,3.39,1.44,5.77,NA,NA,NA
2020-01-06 08:00:00,72.69,121.14,24.04,21.03,30.05,NA,54.09,1.57,44.02,4.19,8.91,NA,NA,NA,NA,NA,NA,0.28,47.97,1.47,5.84,NA,NA,NA
2020-01-06 09:00:00,88.07,146.78,24.40,21.35,30.50,NA,54.90,1.61,42.87,4.30,9.14,NA,NA,NA,NA,NA,NA,0.28,129.88,1.50,5.99,NA,NA,NA
2020-01-06 10:00:00,82.25,137.08,23.93,20.94,29.91,NA,53.84,1.64,43.15,4.38,9.32,NA,NA,NA,NA,NA,NA,0.28,184.90,1.53,6.10,NA,NA,NA
2020-01-06 11:00:00,86.19,143.65,26.47,22.55,32.08,NA,58.55,1.64,43.35,4.39,9.32,NA,NA,NA,NA,NA,NA,0.28,323.59,1.54,6.19,NA,NA,NA
2020-01-06 12:00:00,79.65,132.76,27.89,23.55,33.46,NA,61.35,1.58,42.77,4.21,8.94,NA,NA,NA,NA,NA,NA,0.28,NA,1.47,5.94,NA,NA,NA
2020-01-06 13:00:00,66.56,110.93,27.28,23.04,32.74,NA,60.02,1.59,44.36,4.24,9.01,NA,NA,NA,NA,NA,NA,0.28,291.71,1.48,5.91,NA,NA,NA
2020-01-06 14:00:00,62.95,104.91,27.06,22.85,32.48,NA,59.54,1.61,43.81,4.31,9.15,NA,NA,NA,NA,NA,NA,0.28,242.26,1.51,6.07,NA,NA,NA
2020-01-06 15:00:00,58.23,97.04,27.18,22.95,32.61,NA,59.79,1.57,43.37,4.19,8.90,NA,NA,NA,NA,NA,NA,0.28,311.60,1.47,5.88,NA,NA,NA
2020-01-06 16:00:00,60.51,100.86,27.41,23.15,32.90,NA,60.31,1.56,42.72,4.16,8.84,NA,NA,NA,NA,NA,NA,0.28,204.84,1.46,5.84,NA,NA,NA
